,ydata,freqs,yf_old,yf_filter
6025,0.02419,,,
6026,0.24453,,,
6027,0.46106,,,
6028,0.67195,,,
6029,0.8897,,,
6030,1.1016,,,
6031,1.31437,,,
6032,1.51912,,,
6033,1.72279,,,
6034,1.92516,,,
6035,2.12226,,,
6036,2.30586,,,
6037,2.49083,,,
6038,2.66295,,,
6039,2.84164,,,
6040,3.00048,,,
6041,3.15,,,
6042,3.28682,,,
6043,3.43121,,,
6044,3.56283,,,
6045,3.68802,,,
6046,3.80137,,,
6047,3.91219,,,
6048,4.00649,,,
6049,4.08677,,,
6050,4.14879,,,
6051,4.21153,,,
6052,4.25506,,,
6053,4.29412,,,
6054,4.3225,,,
6055,4.34423,,,
6056,4.3534,,,
6057,4.34683,,,
6058,4.33253,,,
6059,4.30835,,,
6060,4.26279,,,
6061,4.20604,,,
6062,4.14135,,,
6063,4.07385,,,
6064,3.99869,,,
6065,3.91393,,,
6066,3.81429,,,
6067,3.6925,,,
6068,3.56601,,,
6069,3.4372,,,
6070,3.30689,,,
6071,3.16401,,,
6072,3.01506,,,
6073,2.85623,,,
6074,2.6849,,,
6075,2.51076,,,
6076,2.33445,,,
6077,2.14508,,,
6078,1.94985,,,
6079,1.75001,,,
6080,1.54403,,,
6081,1.33985,,,
6082,1.12831,,,
6083,0.91222,,,
6084,0.70559,,,
6085,0.4955,,,
6086,0.28179,,,
6087,0.06455,,,
6088,-0.16533,,,
6089,-0.38438,,,
6090,-0.59462,,,
6091,-0.81064,,,
6092,-1.02615,,,
6093,-1.2387,,,
6094,-1.44743,,,
6095,-1.66157,,,
6096,-1.86697,,,
6097,-2.05461,,,
6098,-2.23973,,,
6099,-2.4239,,,
6100,-2.60555,,,
6101,-2.78316,,,
6102,-2.95283,,,
6103,-3.10596,,,
6104,-3.25548,,,
6105,-3.40009,,,
6106,-3.53265,,,
6107,-3.66492,,,
6108,-3.78982,,,
6109,-3.88729,,,
6110,-3.98649,,,
6111,-4.06923,,,
6112,-4.14568,,,
6113,-4.21182,,,
6114,-4.26726,,,
6115,-4.31289,,,
6116,-4.34842,,,
6117,-4.37217,,,
6118,-4.3869,,,
6119,-4.38971,,,
6120,-4.37744,,,
6121,-4.35044,,,
6122,-4.31455,,,
6123,-4.26856,,,
6124,-4.20734,,,
6125,-4.14005,,,
6126,-4.06547,,,
6127,-3.97421,,,
6128,-3.87942,,,
6129,-3.77639,,,
6130,-3.6538,,,
6131,-3.53814,,,
6132,-3.41092,,,
6133,-3.26552,,,
6134,-3.11556,,,
6135,-2.95846,,,
6136,-2.79183,,,
6137,-2.61934,,,
6138,-2.44932,,,
6139,-2.26904,,,
6140,-2.08154,,,
6141,-1.88798,,,
6142,-1.6838,,,
6143,-1.48584,,,
6144,-1.27798,,,
6145,-1.07142,,,
6146,-0.85721,,,
6147,-0.6365,,,
6148,-0.41622,,,
6149,-0.1971,,,
6150,0.02448,,,
6151,0.24121,,,
6152,0.45232,,,
6153,0.66545,,,
6154,0.88695,,,
6155,1.0969,,,
6156,1.3096,,,
6157,1.5223,,,
6158,1.72719,,,
6159,1.9248,,,
6160,2.11858,,,
6161,2.31561,,,
6162,2.49841,,,
6163,2.66635,,,
6164,2.82959,,,
6165,2.99564,,,
6166,3.14675,,,
6167,3.29223,,,
6168,3.42414,,,
6169,3.55814,,,
6170,3.6847,,,
6171,3.80087,,,
6172,3.90433,,,
6173,4.00186,,,
6174,4.08049,,,
6175,4.14821,,,
6176,4.20626,,,
6177,4.2534,,,
6178,4.29795,,,
6179,4.32719,,,
6180,4.33333,,,
6181,4.34141,,,
6182,4.33961,,,
6183,4.32546,,,
6184,4.29456,,,
6185,4.25896,,,
6186,4.22055,,,
6187,4.15449,,,
6188,4.0854,,,
6189,3.99898,,,
6190,3.90729,,,
6191,3.80245,,,
6192,3.69394,,,
6193,3.57106,,,
6194,3.44262,,,
6195,3.3071,,,
6196,3.16603,,,
6197,3.01304,,,
6198,2.8467,,,
6199,2.68432,,,
6200,2.51321,,,
6201,2.33257,,,
6202,2.1432,,,
6203,1.95404,,,
6204,1.76452,,,
6205,1.55356,,,
6206,1.34036,,,
6207,1.13474,,,
6208,0.91554,,,
6209,0.70602,,,
6210,0.49427,,,
6211,0.28042,,,
6212,0.05696,,,
6213,-0.16627,,,
6214,-0.38612,,,
6215,-0.60083,,,
6216,-0.81685,,,
6217,-1.02774,,,
6218,-1.2395,,,
6219,-1.44143,,,
6220,-1.6516,,,
6221,-1.85275,,,
6222,-2.051,,,
6223,-2.245,,,
6224,-2.42585,,,
6225,-2.60642,,,
6226,-2.77977,,,
6227,-2.94315,,,
6228,-3.10834,,,
6229,-3.25844,,,
6230,-3.40277,,,
6231,-3.53344,,,
6232,-3.65936,,,
6233,-3.77632,,,
6234,-3.88151,,,
6235,-3.97927,,,
6236,-4.06352,,,
6237,-4.13774,,,
6238,-4.21095,,,
6239,-4.26387,,,
6240,-4.31203,,,
6241,-4.35087,,,
6242,-4.37448,,,
6243,-4.38098,,,
6244,-4.37708,,,
6245,-4.36654,,,
6246,-4.34567,,,
6247,-4.31484,,,
6248,-4.27196,,,
6249,-4.2077,,,
6250,-4.14294,,,
6251,-4.06742,,,
6252,-3.97919,,,
6253,-3.8857,,,
6254,-3.77755,,,
6255,-3.66918,,,
6256,-3.55135,,,
6257,-3.41562,,,
6258,-3.27895,,,
6259,-3.12199,,,
6260,-2.9677,,,
6261,-2.80692,,,
6262,-2.63588,,,
6263,-2.45322,,,
6264,-2.25987,,,
6265,-2.07338,,,
6266,-1.87838,,,
6267,-1.68351,,,
6268,-1.4836,,,
6269,-1.26736,,,
6270,-1.05395,,,
6271,-0.84927,,,
6272,-0.64292,,,
6273,-0.42373,,,
6274,-0.201,,,
6275,0.03068,,,
6276,0.24569,,,
6277,0.46394,,,
6278,0.67252,,,
6279,0.87995,,,
6280,1.09279,,,
6281,1.29386,,,
6282,1.5036,,,
6283,1.7173,,,
6284,1.91419,,,
6285,2.1141,,,
6286,2.30658,,,
6287,2.49654,,,
6288,2.68028,,,
6289,2.84684,,,
6290,3.0038,,,
6291,3.1557,,,
6292,3.30169,,,
6293,3.43562,,,
6294,3.55907,,,
6295,3.67943,,,
6296,3.79155,,,
6297,3.89364,,,
6298,3.98764,,,
6299,4.07414,,,
6300,4.14243,,,
6301,4.20055,,,
6302,4.24972,,,
6303,4.29318,,,
6304,4.32473,,,
6305,4.33787,,,
6306,4.34668,,,
6307,4.34343,,,
6308,4.32748,,,
6309,4.29824,,,
6310,4.25925,,,
6311,4.21687,,,
6312,4.15399,,,
6313,4.07637,,,
6314,3.98663,,,
6315,3.89386,,,
6316,3.79271,,,
6317,3.68918,,,
6318,3.57243,,,
6319,3.44897,,,
6320,3.31035,,,
6321,3.16105,,,
6322,3.00806,,,
6323,2.85868,,,
6324,2.68894,,,
6325,2.51401,,,
6326,2.33322,,,
6327,2.14818,,,
6328,1.95483,,,
6329,1.75174,,,
6330,1.54684,,,
6331,1.33588,,,
6332,1.13423,,,
6333,0.92717,,,
6334,0.71411,,,
6335,0.50149,,,
6336,0.28244,,,
6337,0.07061,,,
6338,-0.15111,,,
6339,-0.36799,,,
6340,-0.58885,,,
6341,-0.80818,,,
6342,-1.01525,,,
6343,-1.24173,,,
6344,-1.45631,,,
6345,-1.66294,,,
6346,-1.86466,,,
6347,-2.05338,,,
6348,-2.24875,,,
6349,-2.43473,,,
6350,-2.61169,,,
6351,-2.7867,,,
6352,-2.94554,,,
6353,-3.10372,,,
6354,-3.25093,,,
6355,-3.39901,,,
6356,-3.5385,,,
6357,-3.66448,,,
6358,-3.78022,,,
6359,-3.88375,,,
6360,-3.97688,,,
6361,-4.05753,,,
6362,-4.13789,,,
6363,-4.20915,,,
6364,-4.26409,,,
6365,-4.31311,,,
6366,-4.34481,,,
6367,-4.3643,,,
6368,-4.38004,,,
6369,-4.38415,,,
6370,-4.3739,,,
6371,-4.35578,,,
6372,-4.32105,,,
6373,-4.27593,,,
6374,-4.21564,,,
6375,-4.14518,,,
6376,-4.07341,,,
6377,-3.98562,,,
6378,-3.88649,,,
6379,-3.78614,,,
6380,-3.67293,,,
6381,-3.54492,,,
6382,-3.41814,,,
6383,-3.27519,,,
6384,-3.12386,,,
6385,-2.95983,,,
6386,-2.79406,,,
6387,-2.62938,,,
6388,-2.45098,,,
6389,-2.26637,,,
6390,-2.07901,,,
6391,-1.88235,,,
6392,-1.68128,,,
6393,-1.48042,,,
6394,-1.27697,,,
6395,-1.05965,,,
6396,-0.84544,,,
6397,-0.63433,,,
6398,-0.41528,,,
6399,-0.19826,,,
6400,0.01711,,,
6401,0.23522,,,
6402,0.4508,,,
6403,0.67339,,,
6404,0.89049,,,
6405,1.09835,,,
6406,1.30635,,,
6407,1.51493,,,
6408,1.72171,,,
6409,1.91967,,,
6410,2.11569,,,
6411,2.30579,,,
6412,2.48693,,,
6413,2.65718,,,
6414,2.83399,,,
6415,3.00156,,,
6416,3.15152,,,
6417,3.30089,,,
6418,3.44262,,,
6419,3.56774,,,
6420,3.68723,,,
6421,3.7992,,,
6422,3.90317,,,
6423,3.99421,,,
6424,4.07832,,,
6425,4.15348,,,
6426,4.21189,,,
6427,4.25629,,,
6428,4.29369,,,
6429,4.32546,,,
6430,4.3469,,,
6431,4.36119,,,
6432,4.35166,,,
6433,4.33463,,,
6434,4.29715,,,
6435,4.25261,,,
6436,4.20799,,,
6437,4.1415,,,
6438,4.06641,,,
6439,3.99024,,,
6440,3.90245,,,
6441,3.80455,,,
6442,3.6956,,,
6443,3.57424,,,
6444,3.44695,,,
6445,3.31461,,,
6446,3.16256,,,
6447,3.0108,,,
6448,2.85796,,,
6449,2.69111,,,
6450,2.51848,,,
6451,2.34196,,,
6452,2.1502,,,
6453,1.95353,,,
6454,1.75874,,,
6455,1.55652,,,
6456,1.34765,,,
6457,1.13286,,,
6458,0.92413,,,
6459,0.7162,,,
6460,0.50416,,,
6461,0.28829,,,
6462,0.0683,,,
6463,-0.15537,,,
6464,-0.37312,,,
6465,-0.59859,,,
6466,-0.81923,,,
6467,-1.03525,,,
6468,-1.24448,,,
6469,-1.454,,,
6470,-1.65536,,,
6471,-1.85628,,,
6472,-2.05201,,,
6473,-2.24363,,,
6474,-2.42643,,,
6475,-2.60577,,,
6476,-2.7763,,,
6477,-2.94907,,,
6478,-3.11311,,,
6479,-3.2609,,,
6480,-3.40493,,,
6481,-3.53279,,,
6482,-3.6569,,,
6483,-3.77336,,,
6484,-3.8862,,,
6485,-3.98764,,,
6486,-4.07746,,,
6487,-4.15911,,,
6488,-4.22467,,,
6489,-4.27492,,,
6490,-4.31528,,,
6491,-4.34878,,,
6492,-4.37332,,,
6493,-4.3856,,,
6494,-4.38098,,,
6495,-4.36813,,,
6496,-4.3487,,,
6497,-4.30928,,,
6498,-4.26026,,,
6499,-4.21124,,,
6500,-4.14929,,,
6501,-4.07356,,,
6502,-3.98064,,,
6503,-3.88339,,,
6504,-3.78809,,,
6505,-3.6699,,,
6506,-3.53388,,,
6507,-3.39879,,,
6508,-3.2601,,,
6509,-3.10914,,,
6510,-2.95189,,,
6511,-2.7898,,,
6512,-2.61826,,,
6513,-2.44946,,,
6514,-2.26825,,,
6515,-2.07721,,,
6516,-1.88856,,,
6517,-1.69478,,,
6518,-1.48923,,,
6519,-1.28036,,,
6520,-1.06839,,,
6521,-0.85309,,,
6522,-0.63787,,,
6523,-0.42128,,,
6524,-0.19739,,,
6525,0.01978,,,
6526,0.23789,,,
6527,0.45348,,,
6528,0.66956,,,
6529,0.88255,,,
6530,1.09907,,,
6531,1.31379,,,
6532,1.52092,,,
6533,1.72654,,,
6534,1.91859,,,
6535,2.11894,,,
6536,2.30622,,,
6537,2.49148,,,
6538,2.66469,,,
6539,2.83153,,,
6540,2.996,,,
6541,3.15606,,,
6542,3.30248,,,
6543,3.43821,,,
6544,3.56268,,,
6545,3.68427,,,
6546,3.79942,,,
6547,3.89487,,,
6548,3.98627,,,
6549,4.07312,,,
6550,4.14742,,,
6551,4.2116,,,
6552,4.26069,,,
6553,4.2978,,,
6554,4.32473,,,
6555,4.33852,,,
6556,4.34654,,,
6557,4.34314,,,
6558,4.32755,,,
6559,4.29701,,,
6560,4.2542,,,
6561,4.20575,,,
6562,4.14944,,,
6563,4.07442,,,
6564,3.9893,,,
6565,3.89443,,,
6566,3.79704,,,
6567,3.68614,,,
6568,3.57387,,,
6569,3.44399,,,
6570,3.311,,,
6571,3.16985,,,
6572,3.01615,,,
6573,2.8563,,,
6574,2.68837,,,
6575,2.51249,,,
6576,2.33062,,,
6577,2.14601,,,
6578,1.95223,,,
6579,1.74979,,,
6580,1.54829,,,
6581,1.34888,,,
6582,1.13546,,,
6583,0.92363,,,
6584,0.71447,,,
6585,0.49788,,,
6586,0.27905,,,
6587,0.06325,,,
6588,-0.15292,,,
6589,-0.37355,,,
6590,-0.58964,,,
6591,-0.81425,,,
6592,-1.03193,,,
6593,-1.24686,,,
6594,-1.45869,,,
6595,-1.65276,,,
6596,-1.85282,,,
6597,-2.0492,,,
6598,-2.24132,,,
6599,-2.43668,,,
6600,-2.61451,,,
6601,-2.78973,,,
6602,-2.95239,,,
6603,-3.10509,,,
6604,-3.25866,,,
6605,-3.39504,,,
6606,-3.52702,,,
6607,-3.64889,,,
6608,-3.77054,,,
6609,-3.88122,,,
6610,-3.97436,,,
6611,-4.06489,,,
6612,-4.14547,,,
6613,-4.21398,,,
6614,-4.27066,,,
6615,-4.31484,,,
6616,-4.35101,,,
6617,-4.36906,,,
6618,-4.37585,,,
6619,-4.3674,,,
6620,-4.35628,,,
6621,-4.3386,,,
6622,-4.30632,,,
6623,-4.27015,,,
6624,-4.2233,,,
6625,-4.16106,,,
6626,-4.07298,,,
6627,-3.98511,,,
6628,-3.89054,,,
6629,-3.78693,,,
6630,-3.67062,,,
6631,-3.54427,,,
6632,-3.41121,,,
6633,-3.26494,,,
6634,-3.11174,,,
6635,-2.95709,,,
6636,-2.79637,,,
6637,-2.63321,,,
6638,-2.4491,,,
6639,-2.26117,,,
6640,-2.07035,,,
6641,-1.87715,,,
6642,-1.67723,,,
6643,-1.47508,,,
6644,-1.26614,,,
6645,-1.05987,,,
6646,-0.85504,,,
6647,-0.64531,,,
6648,-0.42763,,,
6649,-0.20201,,,
6650,0.02318,,,
6651,0.2376,,,
6652,0.45088,,,
6653,0.67361,,,
6654,0.89576,,,
6655,1.10405,,,
6656,1.31704,,,
6657,1.51248,,,
6658,1.71766,,,
6659,1.9183,,,
6660,2.11706,,,
6661,2.31041,,,
6662,2.48953,,,
6663,2.67075,,,
6664,2.83926,,,
6665,2.99947,,,
6666,3.1648,,,
6667,3.31129,,,
6668,3.44269,,,
6669,3.5725,,,
6670,3.69026,,,
6671,3.79199,,,
6672,3.89581,,,
6673,3.98678,,,
6674,4.06872,,,
6675,4.14908,,,
6676,4.20258,,,
6677,4.25051,,,
6678,4.29564,,,
6679,4.32221,,,
6680,4.33412,,,
6681,4.34596,,,
6682,4.34199,,,
6683,4.33022,,,
6684,4.30604,,,
6685,4.26799,,,
6686,4.21312,,,
6687,4.15211,,,
6688,4.08092,,,
6689,3.9984,,,
6690,3.90223,,,
6691,3.8018,,,
6692,3.69047,,,
6693,3.57323,,,
6694,3.4515,,,
6695,3.3136,,,
6696,3.17816,,,
6697,3.0256,,,
6698,2.85781,,,
6699,2.67905,,,
6700,2.50542,,,
6701,2.32348,,,
6702,2.14421,,,
6703,1.95476,,,
6704,1.75557,,,
6705,1.55334,,,
6706,1.34296,,,
6707,1.13697,,,
6708,0.92695,,,
6709,0.71274,,,
6710,0.48683,,,
6711,0.26836,,,
6712,0.05068,,,
6713,-0.16533,,,
6714,-0.3833,,,
6715,-0.60538,,,
6716,-0.82681,,,
6717,-1.03193,,,
6718,-1.24441,,,
6719,-1.44656,,,
6720,-1.64929,,,
6721,-1.84127,,,
6722,-2.03923,,,
6723,-2.23648,,,
6724,-2.42369,,,
6725,-2.60584,,,
6726,-2.78049,,,
6727,-2.94207,,,
6728,-3.09997,,,
6729,-3.24869,,,
6730,-3.39742,,,
6731,-3.54059,,,
6732,-3.66701,,,
6733,-3.78505,,,
6734,-3.88967,,,
6735,-3.98273,,,
6736,-4.07045,,,
6737,-4.14243,,,
6738,-4.20878,,,
6739,-4.26236,,,
6740,-4.31001,,,
6741,-4.34863,,,
6742,-4.36524,,,
6743,-4.37405,,,
6744,-4.37556,,,
6745,-4.37159,,,
6746,-4.35549,,,
6747,-4.32408,,,
6748,-4.2734,,,
6749,-4.21413,,,
6750,-4.14402,,,
6751,-4.07515,,,
6752,-3.98454,,,
6753,-3.88613,,,
6754,-3.7761,,,
6755,-3.65683,,,
6756,-3.53648,,,
6757,-3.40183,,,
6758,-3.26891,,,
6759,-3.11722,,,
6760,-2.96301,,,
6761,-2.80172,,,
6762,-2.63003,,,
6763,-2.45647,,,
6764,-2.2733,,,
6765,-2.07988,,,
6766,-1.88292,,,
6767,-1.68229,,,
6768,-1.47833,,,
6769,-1.27141,,,
6770,-1.06535,,,
6771,-0.85071,,,
6772,-0.64401,,,
6773,-0.42301,,,
6774,-0.20215,,,
6775,0.0078,,,
6776,0.22764,,,
6777,0.44712,,,
6778,0.6692,,,
6779,0.8863,,,
6780,1.09857,,,
6781,1.31169,,,
6782,1.5241,,,
6783,1.72488,,,
6784,1.91664,,,
6785,2.11338,,,
6786,2.30615,,,
6787,2.48412,,,
6788,2.65061,,,
6789,2.82641,,,
6790,2.99225,,,
6791,3.15065,,,
6792,3.29678,,,
6793,3.4328,,,
6794,3.56846,,,
6795,3.69322,,,
6796,3.80679,,,
6797,3.90295,,,
6798,3.99046,,,
6799,4.07753,,,
6800,4.14734,,,
6801,4.21247,,,
6802,4.26243,,,
6803,4.29607,,,
6804,4.3243,,,
6805,4.34625,,,
6806,4.35145,,,
6807,4.34791,,,
6808,4.32784,,,
6809,4.29535,,,
6810,4.2555,,,
6811,4.20359,,,
6812,4.14561,,,
6813,4.07233,,,
6814,3.98641,,,
6815,3.89256,,,
6816,3.8005,,,
6817,3.69112,,,
6818,3.57272,,,
6819,3.44623,,,
6820,3.30212,,,
6821,3.15902,,,
6822,3.009,,,
6823,2.85796,,,
6824,2.68418,,,
6825,2.5135,,,
6826,2.33633,,,
6827,2.14645,,,
6828,1.95938,,,
6829,1.76279,,,
6830,1.55724,,,
6831,1.35277,,,
6832,1.14571,,,
6833,0.93518,,,
6834,0.71454,,,
6835,0.49217,,,
6836,0.27183,,,
6837,0.05523,,,
6838,-0.16187,,,
6839,-0.3794,,,
6840,-0.59852,,,
6841,-0.81519,,,
6842,-1.02435,,,
6843,-1.23069,,,
6844,-1.43862,,,
6845,-1.64843,,,
6846,-1.85693,,,
6847,-2.05685,,,
6848,-2.25186,,,
6849,-2.4408,,,
6850,-2.61342,,,
6851,-2.78424,,,
6852,-2.95117,,,
6853,-3.10885,,,
6854,-3.25346,,,
6855,-3.40522,,,
6856,-3.5364,,,
6857,-3.65719,,,
6858,-3.77256,,,
6859,-3.87184,,,
6860,-3.96699,,,
6861,-4.05378,,,
6862,-4.14467,,,
6863,-4.21889,,,
6864,-4.27448,,,
6865,-4.30928,,,
6866,-4.34387,,,
6867,-4.3648,,,
6868,-4.37397,,,
6869,-4.37051,,,
6870,-4.35527,,,
6871,-4.33361,,,
6872,-4.30993,,,
6873,-4.26986,,,
6874,-4.21766,,,
6875,-4.15716,,,
6876,-4.07428,,,
6877,-3.9927,,,
6878,-3.89277,,,
6879,-3.79263,,,
6880,-3.68087,,,
6881,-3.54796,,,
6882,-3.40573,,,
6883,-3.26703,,,
6884,-3.11253,,,
6885,-2.95297,,,
6886,-2.78699,,,
6887,-2.61718,,,
6888,-2.44787,,,
6889,-2.26355,,,
6890,-2.07844,,,
6891,-1.88964,,,
6892,-1.69405,,,
6893,-1.48771,,,
6894,-1.28224,,,
6895,-1.07683,,,
6896,-0.85952,,,
6897,-0.64379,,,
6898,-0.42149,,,
6899,-0.19443,,,
6900,0.02902,,,
6901,0.25269,,,
6902,0.46387,,,
6903,0.67397,,,
6904,0.8819,,,
6905,1.08947,,,
6906,1.30224,,,
6907,1.5197,,,
6908,1.72777,,,
6909,1.92437,,,
6910,2.1175,,,
6911,2.30839,,,
6912,2.48087,,,
6913,2.65927,,,
6914,2.82944,,,
6915,2.99535,,,
6916,3.15657,,,
6917,3.30595,,,
6918,3.43706,,,
6919,3.56167,,,
6920,3.68441,,,
6921,3.7891,,,
6922,3.89458,,,
6923,3.99031,,,
6924,4.07247,,,
6925,4.14749,,,
6926,4.21341,,,
6927,4.25889,,,
6928,4.29441,,,
6929,4.323,,,
6930,4.34423,,,
6931,4.35607,,,
6932,4.34834,,,
6933,4.32791,,,
6934,4.29542,,,
6935,4.26156,,,
6936,4.21052,,,
6937,4.15363,,,
6938,4.08222,,,
6939,4.00158,,,
6940,3.90909,,,
6941,3.8052,,,
6942,3.68889,,,
6943,3.5681,,,
6944,3.43612,,,
6945,3.29938,,,
6946,3.15902,,,
6947,3.00856,,,
6948,2.85175,,,
6949,2.68187,,,
6950,2.50982,,,
6951,2.33842,,,
6952,2.14609,,,
6953,1.95635,,,
6954,1.76098,,,
6955,1.56027,,,
6956,1.34332,,,
6957,1.14087,,,
6958,0.92789,,,
6959,0.7061,,,
6960,0.49131,,,
6961,0.28771,,,
6962,0.07299,,,
6963,-0.14974,,,
6964,-0.37319,,,
6965,-0.5939,,,
6966,-0.80898,,,
6967,-1.02528,,,
6968,-1.23444,,,
6969,-1.44512,,,
6970,-1.64575,,,
6971,-1.84654,,,
6972,-2.04775,,,
6973,-2.24175,,,
6974,-2.43423,,,
6975,-2.61184,,,
6976,-2.79811,,,
6977,-2.95629,,,
6978,-3.10841,,,
6979,-3.26573,,,
6980,-3.40804,,,
6981,-3.53987,,,
6982,-3.66188,,,
6983,-3.77906,,,
6984,-3.88158,,,
6985,-3.974,,,
6986,-4.06266,,,
6987,-4.14742,,,
6988,-4.21304,,,
6989,-4.26113,,,
6990,-4.3108,,,
6991,-4.3487,,,
6992,-4.36849,,,
6993,-4.3817,,,
6994,-4.38632,,,
6995,-4.37311,,,
6996,-4.34632,,,
6997,-4.31672,,,
6998,-4.27773,,,
6999,-4.2194,,,
7000,-4.14662,,,
7001,-4.06728,,,
7002,-3.9828,,,
7003,-3.88628,,,
7004,-3.77993,,,
7005,-3.67091,,,
7006,-3.54045,,,
7007,-3.39699,,,
7008,-3.26364,,,
7009,-3.12488,,,
7010,-2.97124,,,
7011,-2.80735,,,
7012,-2.63516,,,
7013,-2.45466,,,
7014,-2.27409,,,
7015,-2.08053,,,
7016,-1.88978,,,
7017,-1.69109,,,
7018,-1.48208,,,
7019,-1.2774,,,
7020,-1.07048,,,
7021,-0.85901,,,
7022,-0.64069,,,
7023,-0.42402,,,
7024,-0.201,,,
7025,0.02094,,,
7026,0.23861,,,
7027,0.45102,,,
7028,0.67592,,,
7029,0.89092,,,
7030,1.10427,,,
7031,1.3109,,,
7032,1.51674,,,
7033,1.72958,,,
7034,1.9287,,,
7035,2.11591,,,
7036,2.30102,,,
7037,2.48101,,,
7038,2.65118,,,
7039,2.82027,,,
7040,2.99059,,,
7041,3.14848,,,
7042,3.29432,,,
7043,3.4341,,,
7044,3.56767,,,
7045,3.68867,,,
7046,3.79661,,,
7047,3.89985,,,
7048,3.99775,,,
7049,4.07774,,,
7050,4.14698,,,
7051,4.20821,,,
7052,4.2651,,,
7053,4.30907,,,
7054,4.33542,,,
7055,4.34271,,,
7056,4.34928,,,
7057,4.34343,,,
7058,4.32726,,,
7059,4.29947,,,
7060,4.2612,,,
7061,4.21247,,,
7062,4.15435,,,
7063,4.0841,,,
7064,4.00584,,,
7065,3.91884,,,
7066,3.80837,,,
7067,3.69286,,,
7068,3.56305,,,
7069,3.44226,,,
7070,3.31194,,,
7071,3.1731,,,
7072,3.01622,,,
7073,2.8537,,,
7074,2.68533,,,
7075,2.50765,,,
7076,2.32738,,,
7077,2.13966,,,
7078,1.95043,,,
7079,1.75679,,,
7080,1.55543,,,
7081,1.34974,,,
7082,1.14354,,,
7083,0.93316,,,
7084,0.71296,,,
7085,0.49362,,,
7086,0.27666,,,
7087,0.05964,,,
7088,-0.16331,,,
7089,-0.37832,,,
7090,-0.59368,,,
7091,-0.80999,,,
7092,-1.02052,,,
7093,-1.23574,,,
7094,-1.44786,,,
7095,-1.65644,,,
7096,-1.85997,,,
7097,-2.05858,,,
7098,-2.24305,,,
7099,-2.42239,,,
7100,-2.60389,,,
7101,-2.7763,,,
7102,-2.94279,,,
7103,-3.1017,,,
7104,-3.25924,,,
7105,-3.39988,,,
7106,-3.53236,,,
7107,-3.65625,,,
7108,-3.77964,,,
7109,-3.8823,,,
7110,-3.97284,,,
7111,-4.06237,,,
7112,-4.14345,,,
7113,-4.21211,,,
7114,-4.2682,,,
7115,-4.32141,,,
7116,-4.35116,,,
7117,-4.37275,,,
7118,-4.38192,,,
7119,-4.3809,,,
7120,-4.37484,,,
7121,-4.35852,,,
7122,-4.31759,,,
7123,-4.27145,,,
7124,-4.21795,,,
7125,-4.14973,,,
7126,-4.06894,,,
7127,-3.96916,,,
7128,-3.88057,,,
7129,-3.77885,,,
7130,-3.66571,,,
7131,-3.54767,,,
7132,-3.41489,,,
7133,-3.27873,,,
7134,-3.12524,,,
7135,-2.9646,,,
7136,-2.80099,,,
7137,-2.63422,,,
7138,-2.44412,,,
7139,-2.25467,,,
7140,-2.07006,,,
7141,-1.88148,,,
7142,-1.68084,,,
7143,-1.48057,,,
7144,-1.27726,,,
7145,-1.07286,,,
7146,-0.86233,,,
7147,-0.64444,,,
7148,-0.4277,,,
7149,-0.2028,,,
7150,0.01256,,,
7151,0.22497,,,
7152,0.44618,,,
7153,0.66307,,,
7154,0.88255,,,
7155,1.10218,,,
7156,1.30628,,,
7157,1.51132,,,
7158,1.71485,,,
7159,1.93144,,,
7160,2.12912,,,
7161,2.31943,,,
7162,2.49466,,,
7163,2.65905,,,
7164,2.82359,,,
7165,2.98936,,,
7166,3.14639,,,
7167,3.29627,,,
7168,3.43886,,,
7169,3.56983,,,
7170,3.69387,,,
7171,3.80967,,,
7172,3.90613,,,
7173,3.9945,,,
7174,4.07125,,,
7175,4.14135,,,
7176,4.20756,,,
7177,4.2599,,,
7178,4.30199,,,
7179,4.32676,,,
7180,4.34488,,,
7181,4.35311,,,
7182,4.35145,,,
7183,4.33138,,,
7184,4.30199,,,
7185,4.26741,,,
7186,4.20813,,,
7187,4.15478,,,
7188,4.08395,,,
7189,4.00569,,,
7190,3.91025,,,
7191,3.80217,,,
7192,3.68968,,,
7193,3.57337,,,
7194,3.44457,,,
7195,3.30739,,,
7196,3.16256,,,
7197,3.0095,,,
7198,2.84706,,,
7199,2.67573,,,
7200,2.50036,,,
7201,2.32543,,,
7202,2.13937,,,
7203,1.95404,,,
7204,1.75947,,,
7205,1.55904,,,
7206,1.35595,,,
7207,1.1356,,,
7208,0.92182,,,
7209,0.70249,,,
7210,0.49318,,,
7211,0.28092,,,
7212,0.06216,,,
7213,-0.15046,,,
7214,-0.37117,,,
7215,-0.5869,,,
7216,-0.80876,,,
7217,-1.02406,,,
7218,-1.23863,,,
7219,-1.4558,,,
7220,-1.66265,,,
7221,-1.8648,,,
7222,-2.05497,,,
7223,-2.2429,,,
7224,-2.43076,,,
7225,-2.61306,,,
7226,-2.78179,,,
7227,-2.94416,,,
7228,-3.10444,,,
7229,-3.25281,,,
7230,-3.39367,,,
7231,-3.52442,,,
7232,-3.64781,,,
7233,-3.77054,,,
7234,-3.89126,,,
7235,-3.98576,,,
7236,-4.06359,,,
7237,-4.13644,,,
7238,-4.20554,,,
7239,-4.26799,,,
7240,-4.31528,,,
7241,-4.34899,,,
7242,-4.36863,,,
